id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err
Auto_295,5010.48,2366.12,5010.47,2366.14,145.29621,44.36749,09h41m11.09s,+44d22m03.0s,675.0,4194.000,5186.999,225.968,22.95,-9.287,0.047,13.959,0.165
Auto_296,4778.74,3838.32,4778.73,3838.40,145.60194,43.83986,09h42m24.47s,+43d50m23.5s,659.0,4186.000,5582.345,238.752,23.38,-9.367,0.046,13.879,0.165
Auto_297,2645.35,290.36,2645.35,290.37,143.62489,44.55640,09h34m29.97s,+44d33m23.0s,560.0,4184.000,4691.290,233.885,20.06,-9.178,0.054,14.068,0.167
Auto_298,5892.79,1889.25,5892.81,1889.25,145.56455,44.69991,09h42m15.49s,+44d41m59.7s,527.0,4179.000,5163.256,226.040,22.84,-9.282,0.048,13.964,0.165
Auto_299,4673.09,2884.47,4673.03,2884.52,145.28852,44.13025,09h41m09.25s,+44d07m48.9s,575.0,4119.000,4774.178,219.429,21.76,-9.197,0.050,14.049,0.166
Auto_300,1133.62,237.36,1133.64,237.36,142.93057,44.25639,09h31m43.34s,+44d15m23.0s,393.0,4118.000,4994.570,227.426,21.96,-9.246,0.049,14.000,0.166
Auto_301,1454.08,3396.31,1454.12,3396.31,143.98588,43.30661,09h35m56.61s,+43d18m23.8s,659.0,3987.000,4316.665,220.762,19.55,-9.088,0.056,14.158,0.168
Auto_302,5981.87,688.03,5982.00,688.00,145.26419,45.10907,09h41m03.41s,+45d06m32.7s,410.0,3969.000,4564.233,239.847,19.03,-9.148,0.057,14.098,0.168
Auto_303,1083.23,3409.93,1083.24,3409.93,143.82542,43.22577,09h35m18.10s,+43d13m32.8s,609.0,3966.000,4328.572,247.101,17.52,-9.091,0.062,14.155,0.170
Auto_304,3635.51,3123.86,3635.46,3123.89,144.88602,43.84198,09h39m32.64s,+43d50m31.1s,684.0,3937.000,4627.824,226.214,20.46,-9.163,0.053,14.083,0.167
Auto_305,3728.36,1859.85,3728.34,1859.87,144.56929,44.27221,09h38m16.63s,+44d16m20.0s,711.0,3849.000,4120.820,232.135,17.75,-9.037,0.061,14.209,0.170
Auto_306,255.30,286.11,255.28,286.15,142.55562,44.05516,09h30m13.35s,+44d03m18.6s,358.0,3840.000,4574.808,248.331,18.42,-9.151,0.059,14.095,0.169
Auto_307,6074.72,902.89,6074.67,902.83,145.36823,45.05771,09h41m28.38s,+45d03m27.8s,467.0,3831.000,4791.985,241.866,19.81,-9.201,0.055,14.045,0.167
Auto_308,4809.81,3223.51,4809.83,3223.46,145.44536,44.04702,09h41m46.89s,+44d02m49.3s,492.0,3830.000,4772.618,223.272,21.38,-9.197,0.051,14.049,0.166
Auto_309,1104.12,743.24,1104.12,743.28,143.06524,44.08805,09h32m15.66s,+44d05m17.0s,510.0,3813.000,4266.421,224.698,18.99,-9.075,0.057,14.171,0.168
Auto_310,273.76,4110.87,273.75,4110.84,143.66853,42.83409,09h34m40.45s,+42d50m02.7s,397.0,3806.000,5048.241,229.196,22.03,-9.258,0.049,13.988,0.166
Auto_311,3156.31,3560.99,3156.31,3561.00,144.79311,43.60219,09h39m10.35s,+43d36m07.9s,766.0,3774.000,4214.780,231.125,18.24,-9.062,0.060,14.184,0.169
Auto_312,2757.95,1334.73,2757.91,1334.72,143.97890,44.24271,09h35m54.94s,+44d14m33.8s,544.0,3765.000,4242.023,221.859,19.12,-9.069,0.057,14.177,0.168
Auto_313,3779.86,2163.01,3779.83,2163.03,144.67917,44.18416,09h38m43.00s,+44d11m03.0s,703.0,3736.000,4518.341,221.864,20.37,-9.137,0.053,14.109,0.167
Auto_314,5254.55,1696.21,5254.53,1696.22,145.21809,44.63520,09h40m52.34s,+44d38m06.7s,497.0,3731.000,4320.662,231.418,18.67,-9.089,0.058,14.157,0.168
Auto_315,6237.96,154.67,6238.06,154.65,145.22908,45.33307,09h40m54.98s,+45d19m59.0s,418.0,3731.000,4395.508,256.847,17.11,-9.108,0.063,14.139,0.170
Auto_316,1319.45,2312.86,1319.42,2312.88,143.61603,43.62817,09h34m27.85s,+43d37m41.4s,538.0,3717.000,4306.898,225.890,19.07,-9.085,0.057,14.161,0.168
Auto_317,4227.55,1620.47,4227.51,1620.48,144.72782,44.45197,09h38m54.68s,+44d27m07.1s,531.0,3702.000,4528.881,225.596,20.08,-9.140,0.054,14.106,0.167
Auto_318,1748.41,48.39,1748.41,48.37,143.15013,44.44639,09h32m36.03s,+44d26m47.0s,409.0,3696.000,4340.093,225.857,19.22,-9.094,0.056,14.152,0.168
Auto_319,5581.20,1192.36,5581.24,1192.35,145.22429,44.86494,09h40m53.83s,+44d51m53.8s,398.0,3647.000,4339.286,229.148,18.94,-9.094,0.057,14.153,0.168
Auto_320,5254.44,2060.11,5254.40,2060.13,145.32109,44.51645,09h41m17.06s,+44d30m59.2s,577.0,3642.000,4040.461,235.509,17.16,-9.016,0.063,14.230,0.170
Auto_321,3454.31,4088.76,3454.29,4088.76,145.07453,43.49116,09h40m17.89s,+43d29m28.2s,566.0,3638.000,4092.723,224.061,18.27,-9.030,0.059,14.216,0.169
Auto_322,4909.21,3630.89,4909.22,3630.91,145.60358,43.93381,09h42m24.86s,+43d56m01.7s,566.0,3584.000,4035.512,220.848,18.27,-9.015,0.059,14.231,0.169
Auto_323,1304.82,741.40,1304.77,741.45,143.15413,44.13082,09h32m36.99s,+44d07m51.0s,438.0,3515.000,3996.407,228.836,17.46,-9.004,0.062,14.242,0.170
Auto_324,1688.26,61.39,1688.24,61.48,143.12696,44.42957,09h32m30.47s,+44d25m46.5s,441.0,3491.000,3743.411,225.921,16.57,-8.933,0.066,14.313,0.171
Auto_325,4778.50,3566.67,4778.47,3566.71,145.52663,43.92858,09h42m06.39s,+43d55m42.9s,517.0,3429.000,4234.792,227.953,18.58,-9.067,0.058,14.179,0.169
Auto_326,3010.17,1230.54,3010.21,1230.50,144.06285,44.32861,09h36m15.08s,+44d19m43.0s,529.0,3419.000,3604.706,229.561,15.70,-8.892,0.069,14.354,0.173
Auto_327,404.32,2791.09,404.32,2791.12,143.34879,43.28417,09h33m23.71s,+43d17m03.0s,387.0,3410.000,3925.196,221.237,17.74,-8.985,0.061,14.261,0.170
Auto_328,5439.51,2221.01,5439.54,2221.03,145.45093,44.50101,09h41m48.22s,+44d30m03.6s,523.0,3407.000,4314.475,236.501,18.24,-9.087,0.060,14.159,0.169
Auto_329,2467.01,2957.40,2466.99,2957.40,144.31306,43.65703,09h37m15.13s,+43d39m25.3s,576.0,3400.000,3700.079,221.918,16.67,-8.921,0.065,14.326,0.171
Auto_330,2057.31,2257.94,2057.31,2257.94,143.92960,43.79896,09h35m43.10s,+43d47m56.3s,671.0,3397.000,3861.476,224.486,17.20,-8.967,0.063,14.279,0.170
Auto_331,2290.71,1008.06,2290.70,1008.07,143.67362,44.25121,09h34m41.67s,+44d15m04.4s,511.0,3390.000,4007.707,215.130,18.63,-9.007,0.058,14.239,0.169
Auto_332,863.87,51.70,863.84,51.70,142.75621,44.25880,09h31m01.49s,+44d15m31.7s,416.0,3389.000,4354.101,235.761,18.47,-9.097,0.059,14.149,0.169
Auto_333,3489.28,1424.11,3489.26,1424.14,144.33581,44.36466,09h37m20.59s,+44d21m52.8s,678.0,3386.000,3974.376,226.908,17.52,-8.998,0.062,14.248,0.170
Auto_334,3589.83,3889.59,3589.89,3889.52,145.07998,43.58342,09h40m19.20s,+43d35m00.3s,480.0,3385.000,4493.057,231.628,19.40,-9.131,0.056,14.115,0.168
Auto_335,4180.99,4067.85,4180.95,4067.84,145.39563,43.64479,09h41m34.95s,+43d38m41.3s,593.0,3370.000,3791.543,229.476,16.52,-8.947,0.066,14.299,0.171
Auto_336,740.74,3318.69,740.72,3318.67,143.64814,43.18442,09h34m35.55s,+43d11m03.9s,432.0,3356.000,3844.373,228.329,16.84,-8.962,0.064,14.284,0.171
Auto_337,317.54,1386.06,317.57,1386.03,142.90415,43.71662,09h31m36.99s,+43d42m59.8s,408.0,3354.000,4146.313,245.056,16.92,-9.044,0.064,14.202,0.171
Auto_338,3368.30,1951.78,3368.25,1951.80,144.43236,44.16855,09h37m43.77s,+44d10m06.8s,640.0,3354.000,3786.120,221.558,17.09,-8.945,0.064,14.301,0.170
Auto_339,242.98,2185.35,243.00,2185.39,143.10317,43.44486,09h32m24.76s,+43d26m41.5s,451.0,3334.000,3872.441,231.199,16.75,-8.970,0.065,14.276,0.171
Auto_340,2588.45,694.97,2588.42,694.99,143.71696,44.41418,09h34m52.07s,+44d24m51.0s,534.0,3334.000,3563.288,221.976,16.05,-8.880,0.068,14.366,0.172
Auto_341,6165.70,3521.17,6165.74,3521.28,146.14285,44.21974,09h44m34.28s,+44d13m11.1s,480.0,3334.000,4460.898,232.094,19.22,-9.124,0.056,14.122,0.168
Auto_342,2814.02,954.44,2814.01,954.44,143.89422,44.37728,09h35m34.61s,+44d22m38.2s,510.0,3333.000,3671.868,222.264,16.52,-8.912,0.066,14.334,0.171
Auto_343,3041.69,1501.22,3041.70,1501.22,144.15518,44.24747,09h36m37.24s,+44d14m50.9s,572.0,3328.000,3555.204,226.308,15.71,-8.877,0.069,14.369,0.173
Auto_344,4199.03,1127.37,4199.01,1127.45,144.57343,44.60637,09h38m17.62s,+44d36m22.9s,490.0,3322.000,3633.582,233.499,15.56,-8.901,0.070,14.345,0.173
Auto_345,5214.38,174.21,5214.40,174.16,144.76361,45.12164,09h39m03.27s,+45d07m17.9s,424.0,3300.000,4231.909,247.071,17.13,-9.066,0.063,14.180,0.170
Auto_346,2644.41,1979.50,2644.35,1979.57,144.11338,44.01049,09h36m27.21s,+44d00m37.8s,505.0,3286.000,3904.556,213.722,18.27,-8.979,0.059,14.267,0.169
Auto_347,3596.49,3758.96,3596.50,3758.89,145.04653,43.62729,09h40m11.17s,+43d37m38.2s,555.0,3280.000,3782.212,231.158,16.36,-8.944,0.066,14.302,0.171
Auto_348,5594.86,4171.87,5594.87,4171.85,146.06235,43.89352,09h44m14.96s,+43d53m36.7s,349.0,3272.000,4032.253,238.486,16.91,-9.014,0.064,14.232,0.171
Auto_349,2539.37,954.49,2539.34,954.55,143.77015,44.32024,09h35m04.84s,+44d19m12.9s,495.0,3266.000,3808.894,223.783,17.02,-8.952,0.064,14.294,0.171
Auto_350,2798.76,2650.24,2798.78,2650.22,144.37468,43.82482,09h37m29.92s,+43d49m29.4s,590.0,3261.000,3750.467,221.345,16.94,-8.935,0.064,14.311,0.171
Auto_351,1433.28,2181.28,1433.32,2181.29,143.62881,43.69424,09h34m30.92s,+43d41m39.3s,549.0,3258.000,3715.303,223.695,16.61,-8.925,0.065,14.321,0.171
Auto_352,376.33,895.75,376.31,895.78,142.78721,43.88595,09h31m08.93s,+43d53m09.4s,343.0,3189.000,3433.105,230.184,14.91,-8.839,0.073,14.407,0.174
Auto_353,2656.76,629.59,2656.73,629.59,143.72882,44.44948,09h34m54.92s,+44d26m58.1s,408.0,3187.000,3280.715,227.590,14.42,-8.790,0.075,14.456,0.175
Auto_354,3716.92,2191.82,3716.90,2191.82,144.65884,44.16193,09h38m38.12s,+44d09m43.0s,523.0,3177.000,3769.186,229.486,16.42,-8.941,0.066,14.305,0.171
Auto_355,2361.20,2003.05,2361.20,2003.06,143.99272,43.94432,09h35m58.25s,+43d56m39.6s,612.0,3154.000,3427.628,227.107,15.09,-8.837,0.072,14.409,0.174
Auto_356,5913.30,1268.47,5913.33,1268.45,145.39822,44.90654,09h41m35.57s,+44d54m23.5s,349.0,3143.000,3968.752,245.595,16.16,-8.997,0.067,14.249,0.172
Auto_357,1538.45,2794.33,1538.52,2794.29,143.85165,43.51827,09h35m24.40s,+43d31m05.8s,463.0,3137.000,3599.973,222.350,16.19,-8.891,0.067,14.355,0.172
Auto_358,2715.61,3678.82,2715.61,3678.77,144.62850,43.47403,09h38m30.84s,+43d28m26.5s,473.0,3123.000,3509.149,217.948,16.10,-8.863,0.067,14.383,0.172
Auto_359,1071.12,164.42,1071.11,164.51,142.88139,44.26654,09h31m31.53s,+44d15m59.6s,373.0,3111.000,3499.107,226.986,15.42,-8.860,0.070,14.386,0.173
Auto_360,511.09,2058.28,511.05,2058.40,143.18448,43.54162,09h32m44.28s,+43d32m29.8s,385.0,3081.000,3738.854,229.637,16.28,-8.932,0.067,14.314,0.172
Auto_361,1322.53,2694.98,1322.54,2694.93,143.72717,43.50562,09h34m54.52s,+43d30m20.2s,402.0,3080.000,3727.735,232.607,16.03,-8.929,0.068,14.317,0.172
Auto_362,838.66,585.31,838.62,585.38,142.90115,44.08278,09h31m36.28s,+44d04m58.0s,332.0,3080.000,3501.534,231.678,15.11,-8.861,0.072,14.385,0.174
Auto_363,2160.33,948.38,2160.34,948.39,143.59762,44.24329,09h34m23.43s,+44d14m35.8s,446.0,3066.000,3535.845,219.992,16.07,-8.871,0.068,14.375,0.172
Auto_364,3322.94,2048.98,3322.93,2048.99,144.43964,44.12767,09h37m45.51s,+44d07m39.6s,542.0,3041.000,3383.749,223.306,15.15,-8.823,0.072,14.423,0.174
Auto_365,1179.15,991.87,1179.14,991.90,143.17110,44.02401,09h32m41.06s,+44d01m26.4s,456.0,3036.000,3281.431,234.985,13.96,-8.790,0.078,14.456,0.176
Auto_366,2593.92,105.49,2593.89,105.54,143.54770,44.60516,09h34m11.45s,+44d36m18.6s,429.0,3026.000,3382.587,232.115,14.57,-8.823,0.075,14.423,0.175
Auto_367,4869.95,646.82,4869.98,646.80,144.74190,44.89883,09h38m58.06s,+44d53m55.8s,374.0,3008.000,3911.175,222.069,17.61,-8.981,0.062,14.265,0.170
Auto_368,773.27,1777.35,773.29,1777.35,143.21902,43.68663,09h32m52.56s,+43d41m11.9s,403.0,3005.000,3176.365,225.708,14.07,-8.755,0.077,14.491,0.176
Auto_369,4322.42,1894.68,4322.43,1894.68,144.84927,44.38205,09h39m23.83s,+44d22m55.4s,436.0,2991.000,3222.966,224.292,14.37,-8.771,0.076,14.475,0.175
Auto_370,567.20,2431.64,567.19,2431.67,143.31705,43.43345,09h33m16.09s,+43d26m00.4s,389.0,2987.000,3695.883,240.876,15.34,-8.919,0.071,14.327,0.173
Auto_371,621.85,837.07,621.92,837.39,142.87857,43.95648,09h31m30.86s,+43d57m23.3s,320.0,2977.000,3885.440,234.397,16.58,-8.974,0.065,14.272,0.171
Auto_372,4880.88,243.24,4880.87,243.24,144.63043,45.03178,09h38m31.30s,+45d01m54.4s,359.0,2945.000,3374.441,230.411,14.65,-8.821,0.074,14.426,0.175
Auto_373,4345.87,2861.24,4345.88,2861.24,145.13353,44.07174,09h40m32.05s,+44d04m18.3s,475.0,2936.000,3713.649,227.175,16.35,-8.925,0.066,14.322,0.172
Auto_374,4557.43,4137.08,4557.42,4137.15,145.58444,43.69788,09h42m20.27s,+43d41m52.4s,536.0,2920.000,3660.836,228.857,16.00,-8.909,0.068,14.337,0.172
Auto_375,6220.53,3628.76,6220.48,3628.87,146.19719,44.19527,09h44m47.32s,+44d11m43.0s,378.0,2914.000,3920.869,236.476,16.58,-8.983,0.065,14.263,0.171
Auto_376,4426.07,2532.50,4426.05,2532.56,145.07729,44.19521,09h40m18.55s,+44d11m42.8s,394.0,2897.000,3405.065,223.741,15.22,-8.830,0.071,14.416,0.173
Auto_377,5422.54,1792.54,5422.50,1792.54,145.32219,44.63751,09h41m17.33s,+44d38m15.0s,359.0,2892.000,3741.383,234.434,15.96,-8.933,0.068,14.313,0.172
Auto_378,1693.65,1673.04,1693.64,1673.04,143.59834,43.91233,09h34m23.60s,+43d54m44.4s,459.0,2891.000,3348.947,238.164,14.06,-8.812,0.077,14.434,0.176
Auto_379,969.61,3672.43,969.68,3672.35,143.84989,43.11788,09h35m23.97s,+43d07m04.4s,398.0,2879.000,3279.723,231.454,14.17,-8.790,0.077,14.456,0.176
Auto_380,2115.79,2273.96,2115.77,2273.93,143.96040,43.80588,09h35m50.50s,+43d48m21.2s,509.0,2876.000,3185.541,224.704,14.18,-8.758,0.077,14.488,0.176
Auto_381,1231.11,1291.18,1231.15,1291.19,143.28128,43.93871,09h33m07.51s,+43d56m19.4s,455.0,2873.000,2990.974,229.702,13.02,-8.690,0.083,14.557,0.179
Auto_382,5715.30,2284.81,5715.31,2284.82,145.59472,44.53527,09h42m22.73s,+44d32m07.0s,459.0,2870.000,3624.985,232.950,15.56,-8.898,0.070,14.348,0.173
Auto_383,4307.51,3929.91,4307.49,3929.97,145.41449,43.71527,09h41m39.48s,+43d42m55.0s,437.0,2862.000,3758.060,218.319,17.21,-8.937,0.063,14.309,0.170
Auto_384,2987.25,926.91,2987.26,926.90,143.96464,44.42207,09h35m51.51s,+44d25m19.5s,433.0,2857.000,3317.119,229.562,14.45,-8.802,0.075,14.444,0.175
Auto_385,2973.51,723.95,2973.56,723.94,143.89958,44.48480,09h35m35.90s,+44d29m05.3s,410.0,2840.000,3190.202,228.759,13.95,-8.760,0.078,14.487,0.176
Auto_386,1918.97,974.41,1919.00,974.40,143.49675,44.18453,09h33m59.22s,+44d11m04.3s,367.0,2835.000,3201.468,220.766,14.50,-8.763,0.075,14.483,0.175
Auto_387,680.23,2750.52,680.21,2750.58,143.45869,43.35450,09h33m50.09s,+43d21m16.2s,365.0,2832.000,2922.862,224.084,13.04,-8.665,0.083,14.582,0.179
Auto_388,206.09,4143.71,206.16,4143.62,143.64825,42.80969,09h34m35.58s,+42d48m34.9s,324.0,2826.000,3553.782,229.694,15.47,-8.877,0.070,14.369,0.173
Auto_389,1871.36,280.83,1871.34,280.83,143.27328,44.39763,09h33m05.59s,+44d23m51.5s,362.0,2817.000,3486.978,225.669,15.45,-8.856,0.070,14.390,0.173
Auto_390,5686.05,3564.20,5685.95,3564.33,145.93713,44.11065,09h43m44.91s,+44d06m38.3s,345.0,2815.000,3895.956,234.168,16.64,-8.977,0.065,14.270,0.171
Auto_391,3126.97,1059.25,3126.96,1059.26,144.06624,44.40818,09h36m15.90s,+44d24m29.4s,428.0,2812.000,3169.689,232.452,13.64,-8.753,0.080,14.494,0.177
Auto_392,50.42,3497.17,50.41,3497.23,143.39601,42.98454,09h33m35.04s,+42d59m04.4s,301.0,2812.000,3191.735,228.324,13.98,-8.760,0.078,14.486,0.176
Auto_393,4298.14,2887.70,4298.08,2887.71,145.11933,44.05345,09h40m28.64s,+44d03m12.4s,506.0,2803.000,3085.795,225.924,13.66,-8.723,0.079,14.523,0.177
Auto_394,123.80,440.72,123.79,440.67,142.54299,43.97799,09h30m10.32s,+43d58m40.8s,252.0,2794.000,3365.350,229.564,14.66,-8.818,0.074,14.428,0.175
Auto_395,2243.11,2586.17,2243.14,2586.17,144.10687,43.73117,09h36m25.65s,+43d43m52.2s,592.0,2779.000,3176.688,220.520,14.41,-8.755,0.075,14.491,0.175
Auto_396,4709.50,2013.24,4709.46,2013.27,145.05928,44.42191,09h40m14.23s,+44d25m18.9s,420.0,2770.000,3709.964,224.542,16.52,-8.923,0.066,14.323,0.171
Auto_397,72.52,455.79,72.49,455.99,142.52485,43.96233,09h30m05.96s,+43d57m44.4s,250.0,2768.000,3036.765,235.779,12.88,-8.706,0.084,14.540,0.179
Auto_398,1284.52,2759.98,1284.46,2759.99,143.72892,43.47679,09h34m54.94s,+43d28m36.4s,428.0,2766.000,3028.212,226.343,13.38,-8.703,0.081,14.543,0.178
Auto_399,5642.72,831.08,5642.74,831.03,145.14931,44.99479,09h40m35.83s,+44d59m41.3s,357.0,2755.000,3561.636,236.773,15.04,-8.879,0.072,14.367,0.174
Auto_400,33.92,1530.93,33.91,1530.94,142.82156,43.61067,09h31m17.17s,+43d36m38.4s,355.0,2748.000,3282.204,243.039,13.50,-8.790,0.080,14.456,0.177
Auto_401,5337.01,417.23,5336.99,417.23,144.89007,45.06768,09h39m33.62s,+45d04m03.7s,306.0,2727.000,3232.192,228.727,14.13,-8.774,0.077,14.472,0.176
Auto_402,943.12,3442.13,943.15,3442.11,143.77266,43.18651,09h35m05.44s,+43d11m11.4s,339.0,2701.000,3831.256,232.821,16.46,-8.958,0.066,14.288,0.171
Auto_403,2557.20,1219.71,2557.20,1219.70,143.85504,44.23828,09h35m25.21s,+44d14m17.8s,425.0,2690.000,3096.805,210.387,14.72,-8.727,0.074,14.519,0.174
Auto_404,4816.58,1295.95,4816.57,1295.97,144.90380,44.67718,09h39m36.91s,+44d40m37.9s,406.0,2690.000,3264.982,229.958,14.20,-8.785,0.076,14.461,0.176
Auto_405,4843.47,1047.21,4843.53,1047.22,144.84486,44.76349,09h39m22.77s,+44d45m48.6s,328.0,2639.000,3233.591,227.784,14.20,-8.774,0.076,14.472,0.176
Auto_406,3577.45,1340.30,3577.43,1340.32,144.35173,44.40996,09h37m24.41s,+44d24m35.8s,425.0,2638.000,3262.693,225.357,14.48,-8.784,0.075,14.462,0.175
Auto_407,116.86,2444.89,116.85,2444.85,143.12277,43.33537,09h32m29.47s,+43d20m07.3s,294.0,2634.000,3339.828,220.492,15.15,-8.809,0.072,14.437,0.174
Auto_408,2613.93,3085.69,2613.93,3085.66,144.41538,43.64560,09h37m39.69s,+43d38m44.2s,471.0,2632.000,3146.862,232.018,13.56,-8.745,0.080,14.501,0.177
Auto_409,441.49,960.24,441.46,960.30,142.83478,43.87904,09h31m20.35s,+43d52m44.6s,268.0,2611.000,2872.928,227.959,12.60,-8.646,0.086,14.600,0.180
Auto_410,4328.91,3868.89,4328.91,3868.86,145.40724,43.73948,09h41m37.74s,+43d44m22.1s,442.0,2598.000,3260.037,222.616,14.64,-8.783,0.074,14.463,0.175
Auto_411,3148.84,677.69,3148.85,677.68,143.96565,44.53606,09h35m51.76s,+44d32m09.8s,367.0,2594.000,2933.334,226.785,12.93,-8.668,0.084,14.578,0.179
Auto_412,2834.50,1270.69,2834.43,1270.73,143.99499,44.27928,09h35m58.80s,+44d16m45.4s,384.0,2577.000,3295.291,221.019,14.91,-8.795,0.073,14.451,0.174
Auto_413,2770.76,4042.43,2770.79,4042.39,144.75519,43.36734,09h39m01.25s,+43d22m02.4s,375.0,2572.000,2971.230,216.931,13.70,-8.682,0.079,14.564,0.177
Auto_414,695.19,2755.68,695.17,2755.69,143.46677,43.35595,09h33m52.03s,+43d21m21.4s,365.0,2569.000,2971.590,217.881,13.64,-8.682,0.080,14.564,0.177
Auto_415,1530.14,3830.12,1530.19,3830.12,144.14265,43.18232,09h36m34.24s,+43d10m56.3s,444.0,2566.000,2739.416,219.987,12.45,-8.594,0.087,14.652,0.181
Auto_416,3360.16,3179.85,3360.13,3179.83,144.77759,43.76767,09h39m06.62s,+43d46m03.6s,501.0,2552.000,3208.482,222.165,14.44,-8.766,0.075,14.480,0.175
Auto_417,4706.78,2320.58,4706.72,2320.58,145.14507,44.32112,09h40m34.82s,+44d19m16.0s,319.0,2539.000,3206.730,226.538,14.16,-8.765,0.077,14.481,0.176
Auto_418,4358.61,2082.26,4358.63,2082.27,144.91910,44.32831,09h39m40.58s,+44d19m41.9s,367.0,2534.000,2945.695,228.418,12.90,-8.673,0.084,14.573,0.179
Auto_419,391.48,1917.04,391.47,1917.04,143.09087,43.56194,09h32m21.81s,+43d33m43.0s,323.0,2531.000,2818.221,227.050,12.41,-8.625,0.087,14.621,0.181
Auto_420,2776.21,2486.79,2776.19,2486.79,144.31793,43.87321,09h37m16.30s,+43d52m23.6s,503.0,2530.000,2971.961,221.110,13.44,-8.683,0.081,14.563,0.178
Auto_421,4127.44,2781.01,4127.41,2781.05,145.01192,44.05365,09h40m02.86s,+44d03m13.1s,459.0,2530.000,3014.556,223.263,13.50,-8.698,0.080,14.548,0.177
Auto_422,3704.01,243.28,3704.02,243.27,144.09202,44.79101,09h36m22.09s,+44d47m27.6s,325.0,2526.000,2964.853,216.465,13.70,-8.680,0.079,14.566,0.177
Auto_423,5676.19,3008.69,5676.18,3008.70,145.77904,44.29062,09h43m06.97s,+44d17m26.2s,334.0,2522.000,3327.450,237.392,14.02,-8.805,0.077,14.441,0.176
Auto_424,2291.28,2440.84,2291.29,2440.84,144.08690,43.78816,09h36m20.86s,+43d47m17.4s,440.0,2519.000,3158.725,219.074,14.42,-8.749,0.075,14.497,0.175
Auto_425,2865.39,50.05,2865.38,50.04,143.65443,44.67956,09h34m37.06s,+44d40m46.4s,296.0,2513.000,3096.255,226.717,13.66,-8.727,0.079,14.519,0.177
Auto_426,3993.88,2530.17,3993.92,2530.15,144.88050,44.10826,09h39m31.32s,+44d06m29.7s,426.0,2511.000,3339.438,216.089,15.45,-8.809,0.070,14.437,0.173
Auto_427,6184.98,2797.81,6185.05,2797.81,145.95206,44.46064,09h43m48.49s,+44d27m38.3s,273.0,2508.000,2970.130,219.017,13.56,-8.682,0.080,14.564,0.177
Auto_428,5379.28,2819.35,5379.34,2819.40,145.59125,44.29334,09h42m21.90s,+44d17m36.0s,343.0,2506.000,3223.625,224.986,14.33,-8.771,0.076,14.475,0.175
Auto_429,2750.67,2972.34,2750.68,2972.31,144.44462,43.71043,09h37m46.71s,+43d42m37.5s,424.0,2498.000,2701.361,219.030,12.33,-8.579,0.088,14.667,0.181
Auto_430,1132.46,1279.91,1132.48,1279.90,143.23409,43.92167,09h32m56.18s,+43d55m18.0s,298.0,2483.000,2676.079,225.446,11.87,-8.569,0.091,14.677,0.183
Auto_431,1452.62,3775.04,1452.56,3775.04,144.09269,43.18416,09h36m22.25s,+43d11m03.0s,308.0,2480.000,2760.054,228.520,12.08,-8.602,0.090,14.644,0.182
Auto_432,544.38,1003.45,544.35,1003.53,142.89283,43.88688,09h31m34.28s,+43d53m12.8s,270.0,2479.000,2673.988,231.165,11.57,-8.568,0.094,14.678,0.184
Auto_433,1211.53,2723.71,1211.56,2723.66,143.68612,43.47335,09h34m44.67s,+43d28m24.1s,402.0,2477.000,3086.534,235.295,13.12,-8.724,0.083,14.522,0.178
Auto_434,5388.72,1610.78,5388.75,1610.78,145.25519,44.69001,09h41m01.25s,+44d41m24.0s,304.0,2472.000,3099.532,213.699,14.50,-8.728,0.075,14.518,0.175
Auto_435,39.75,3410.49,39.73,3410.54,143.36656,43.01008,09h33m27.97s,+43d00m36.3s,281.0,2452.000,2656.942,225.276,11.79,-8.561,0.092,14.685,0.183
Auto_436,708.37,2180.64,708.34,2180.70,143.30696,43.54350,09h33m13.67s,+43d32m36.6s,299.0,2450.000,2692.762,229.083,11.75,-8.575,0.092,14.671,0.183
Auto_437,1457.01,1262.17,1457.00,1262.20,143.37358,43.99531,09h33m29.66s,+43d59m43.1s,365.0,2432.000,2501.452,235.789,10.61,-8.495,0.102,14.751,0.188
Auto_438,2637.86,3011.84,2637.83,3011.82,144.40517,43.67447,09h37m37.24s,+43d40m28.1s,444.0,2431.000,2728.461,228.722,11.93,-8.590,0.091,14.656,0.182
Auto_439,4787.46,2254.06,4787.44,2254.08,145.16300,44.35912,09h40m39.12s,+44d21m32.8s,424.0,2430.000,2963.429,236.015,12.56,-8.679,0.086,14.567,0.180
Auto_440,2376.07,1434.39,2376.02,1434.48,143.83551,44.13131,09h35m20.52s,+44d07m52.7s,408.0,2410.000,2504.216,231.267,10.83,-8.497,0.100,14.749,0.187
Auto_441,2083.08,2056.41,2083.11,2056.41,143.88324,43.86946,09h35m31.98s,+43d52m10.1s,376.0,2409.000,2860.640,231.564,12.35,-8.641,0.088,14.605,0.181
Auto_442,5995.86,1056.81,5995.76,1056.80,145.37589,44.99192,09h41m30.21s,+44d59m30.9s,296.0,2407.000,3104.811,221.593,14.01,-8.730,0.077,14.516,0.176
Auto_443,3066.86,3876.99,3066.84,3876.95,144.84154,43.48131,09h39m21.97s,+43d28m52.7s,452.0,2390.000,2559.103,228.916,11.18,-8.520,0.097,14.726,0.186
