id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err
Auto_295,6073.26,3515.21,6073.31,3515.25,145.28702,45.13767,09h41m08.89s,+45d08m15.6s,432.0,4527.000,5610.110,236.504,23.72,-9.372,0.046,14.027,0.068
Auto_296,3626.50,977.21,3626.46,977.14,144.89149,43.81719,09h39m33.96s,+43d49m01.9s,631.0,4481.000,5414.532,209.030,25.90,-9.334,0.042,14.066,0.066
Auto_297,1652.93,213.56,1653.02,213.61,144.22298,43.16628,09h36m53.52s,+43d09m58.6s,626.0,4478.000,5026.687,224.248,22.42,-9.253,0.048,14.146,0.070
Auto_298,1945.24,2991.55,1945.18,2991.48,143.55802,44.12381,09h34m13.93s,+44d07m25.7s,522.0,4411.000,5223.597,229.404,22.77,-9.295,0.048,14.105,0.070
Auto_299,5027.05,1795.93,5027.08,1795.92,145.29617,44.36771,09h41m11.08s,+44d22m03.8s,586.0,4385.000,5172.731,213.026,24.28,-9.284,0.045,14.115,0.068
Auto_300,2806.64,377.18,2806.61,377.25,144.69144,43.45513,09h38m45.94s,+43d27m18.5s,577.0,4280.000,4726.514,216.349,21.85,-9.186,0.050,14.213,0.071
Auto_301,5350.03,2940.48,5350.00,2940.47,145.11917,44.80595,09h40m28.60s,+44d48m21.4s,480.0,4262.000,5056.981,228.060,22.17,-9.260,0.049,14.140,0.070
Auto_302,4588.74,1880.72,4588.71,1880.59,145.07266,44.30695,09h40m17.44s,+44d18m25.0s,553.0,4259.000,5669.146,219.271,25.85,-9.384,0.042,14.016,0.066
Auto_303,1191.37,2462.15,1191.35,2462.10,143.37467,43.79594,09h33m29.92s,+43d47m45.4s,520.0,4198.000,4391.661,249.913,17.57,-9.107,0.062,14.293,0.080
Auto_304,1100.13,751.46,1100.05,751.43,143.82556,43.22603,09h35m18.13s,+43d13m33.7s,477.0,4174.000,5142.383,227.915,22.56,-9.278,0.048,14.122,0.070
Auto_305,1149.89,3924.13,1149.80,3924.14,142.93058,44.25665,09h31m43.34s,+44d15m23.9s,409.0,4138.000,4803.119,229.932,20.89,-9.204,0.052,14.196,0.073
Auto_306,1470.79,765.02,1470.78,765.06,143.98596,43.30680,09h35m56.63s,+43d18m24.5s,533.0,4135.000,4597.265,232.190,19.80,-9.156,0.055,14.243,0.075
Auto_307,5909.21,2272.93,5909.25,2272.89,145.56453,44.70015,09h42m15.49s,+44d42m00.5s,508.0,4128.000,5011.075,231.342,21.66,-9.250,0.050,14.150,0.071
Auto_308,290.80,50.22,290.73,50.27,143.66873,42.83422,09h34m40.49s,+42d50m03.2s,443.0,4089.000,5383.012,235.110,22.90,-9.328,0.047,14.072,0.069
Auto_309,955.84,285.90,955.86,285.98,143.89410,43.04650,09h35m34.58s,+43d02m47.4s,492.0,4081.000,4932.494,236.519,20.85,-9.233,0.052,14.167,0.073
Auto_310,2962.22,3821.75,2962.24,3821.71,143.77551,44.60316,09h35m06.12s,+44d36m11.4s,497.0,4075.000,4840.728,211.284,22.91,-9.212,0.047,14.187,0.069
Auto_311,3652.15,1038.00,3652.15,1037.98,144.88596,43.84221,09h39m32.63s,+43d50m31.9s,559.0,4000.000,4717.318,223.177,21.14,-9.184,0.051,14.215,0.072
Auto_312,1321.11,3420.01,1321.09,3419.97,143.15416,44.13105,09h32m37.00s,+44d07m51.8s,517.0,3965.000,4523.039,224.884,20.11,-9.139,0.054,14.261,0.074
Auto_313,271.41,3875.12,271.37,3875.05,142.55553,44.05536,09h30m13.33s,+44d03m19.3s,381.0,3921.000,4355.571,222.252,19.60,-9.098,0.055,14.302,0.075
Auto_314,5270.93,2465.76,5271.01,2465.76,145.21806,44.63537,09h40m52.33s,+44d38m07.3s,431.0,3909.000,4580.321,212.410,21.56,-9.152,0.050,14.247,0.071
Auto_315,1120.51,3418.17,1120.43,3418.10,143.06531,44.08832,09h32m15.67s,+44d05m17.9s,423.0,3902.000,4723.099,222.702,21.21,-9.186,0.051,14.214,0.072
Auto_316,3606.84,272.20,3606.80,272.24,145.08004,43.58369,09h40m19.21s,+43d35m01.3s,531.0,3899.000,4281.870,218.824,19.57,-9.079,0.055,14.320,0.075
Auto_317,6091.06,3259.47,6090.89,3259.48,145.36824,45.05806,09h41m28.38s,+45d03m29.0s,373.0,3897.000,5363.726,236.290,22.70,-9.324,0.048,14.076,0.070
Auto_318,3173.15,600.75,3173.19,600.71,144.79313,43.60244,09h39m10.35s,+43d36m08.8s,535.0,3889.000,4549.814,212.272,21.43,-9.145,0.051,14.254,0.072
Auto_319,2774.30,2827.05,2774.29,2827.00,143.97886,44.24296,09h35m54.93s,+44d14m34.6s,522.0,3833.000,4289.361,213.520,20.09,-9.081,0.054,14.318,0.074
Auto_320,5375.61,1119.27,5375.57,1119.18,145.64430,44.21639,09h42m34.63s,+44d12m59.0s,405.0,3759.000,4793.562,234.635,20.43,-9.202,0.053,14.198,0.073
Auto_321,4244.13,2541.35,4244.07,2541.33,144.72788,44.45217,09h38m54.69s,+44d27m07.8s,539.0,3724.000,4243.378,201.852,21.02,-9.069,0.052,14.330,0.072
Auto_322,4926.05,531.08,4926.00,531.05,145.60361,43.93403,09h42m24.87s,+43d56m02.5s,509.0,3699.000,3975.572,226.732,17.53,-8.998,0.062,14.401,0.080
Auto_323,3796.47,1998.87,3796.48,1998.79,144.67917,44.18440,09h38m43.00s,+44d11m03.8s,541.0,3667.000,4034.108,216.984,18.59,-9.014,0.058,14.385,0.077
Auto_324,1764.58,4113.06,1764.58,4113.14,143.15018,44.44657,09h32m36.04s,+44d26m47.7s,373.0,3649.000,4288.470,223.511,19.19,-9.081,0.057,14.319,0.076
Auto_325,5998.21,3474.07,5998.31,3474.11,145.26427,45.10935,09h41m03.43s,+45d06m33.6s,360.0,3628.000,4536.409,221.949,20.44,-9.142,0.053,14.258,0.073
Auto_326,4197.93,94.00,4197.93,94.01,145.39566,43.64503,09h41m34.96s,+43d38m42.1s,488.0,3622.000,4035.130,205.591,19.63,-9.015,0.055,14.385,0.075
Auto_327,2661.69,3871.14,2661.65,3871.16,143.62503,44.55657,09h34m30.01s,+44d33m23.6s,487.0,3619.000,4445.729,215.567,20.62,-9.120,0.053,14.280,0.073
Auto_328,4826.58,938.55,4826.58,938.48,145.44535,44.04727,09h41m46.88s,+44d02m50.2s,458.0,3613.000,4538.120,216.909,20.92,-9.142,0.052,14.257,0.072
Auto_329,1335.89,1848.52,1335.94,1848.57,143.61606,43.62838,09h34m27.86s,+43d37m42.2s,450.0,3602.000,3992.449,227.720,17.53,-9.003,0.062,14.396,0.080
Auto_330,3026.56,2931.17,3026.55,2931.23,144.06286,44.32882,09h36m15.09s,+44d19m43.8s,442.0,3602.000,4264.999,212.778,20.04,-9.075,0.054,14.325,0.074
Auto_331,3744.87,2301.98,3744.85,2301.98,144.56928,44.27242,09h38m16.63s,+44d16m20.7s,515.0,3590.000,3920.017,206.970,18.94,-8.983,0.057,14.416,0.076
Auto_332,5455.98,1941.04,5456.00,1941.04,145.45090,44.50120,09h41m48.22s,+44d30m04.3s,410.0,3544.000,4079.263,220.164,18.53,-9.026,0.059,14.373,0.077
Auto_333,4795.34,595.27,4795.30,595.23,145.52665,43.92880,09h42m06.40s,+43d55m43.7s,478.0,3525.000,4346.592,223.924,19.41,-9.095,0.056,14.304,0.075
Auto_334,2672.99,3532.10,2672.92,3532.12,143.72881,44.44968,09h34m54.91s,+44d26m58.9s,482.0,3516.000,4072.040,214.681,18.97,-9.025,0.057,14.375,0.076
Auto_335,5597.57,2969.75,5597.61,2969.78,145.22429,44.86518,09h40m53.83s,+44d51m54.6s,364.0,3500.000,4561.841,222.657,20.49,-9.148,0.053,14.252,0.073
Auto_336,880.01,4109.63,879.92,4109.59,142.75619,44.25900,09h31m01.49s,+44d15m32.4s,377.0,3493.000,4199.520,231.459,18.14,-9.058,0.060,14.341,0.078
Auto_337,1704.49,4100.10,1704.44,4100.01,143.12702,44.42979,09h32m30.48s,+44d25m47.2s,404.0,3484.000,4012.300,227.357,17.65,-9.008,0.062,14.391,0.080
Auto_338,334.03,2775.24,333.99,2775.24,142.90420,43.71690,09h31m37.01s,+43d43m00.8s,349.0,3480.000,4006.293,242.646,16.51,-9.007,0.066,14.393,0.083
Auto_339,6237.35,533.47,6237.24,533.40,146.19733,44.19555,09h44m47.36s,+44d11m44.0s,338.0,3455.000,4314.552,245.681,17.56,-9.087,0.062,14.312,0.080
Auto_340,5270.90,2102.02,5270.78,2101.91,145.32103,44.51667,09h41m17.05s,+44d31m00.0s,424.0,3447.000,4449.408,234.958,18.94,-9.121,0.057,14.279,0.076
Auto_341,3471.19,73.09,3471.18,73.06,145.07449,43.49142,09h40m17.88s,+43d29m29.1s,493.0,3411.000,3890.301,214.153,18.17,-8.975,0.060,14.425,0.078
Auto_342,3058.19,2660.53,3058.12,2660.47,144.15521,44.24771,09h36m37.25s,+44d14m51.8s,430.0,3378.000,3732.124,225.088,16.58,-8.930,0.065,14.470,0.083
Auto_343,222.88,17.41,222.94,17.61,143.64832,42.80977,09h34m35.60s,+42d48m35.2s,299.0,3361.000,4122.588,220.593,18.69,-9.038,0.058,14.362,0.077
Auto_344,2307.24,3153.51,2307.19,3153.47,143.67374,44.25147,09h34m41.70s,+44d15m05.3s,381.0,3354.000,4044.098,218.781,18.48,-9.017,0.059,14.382,0.078
Auto_345,5702.75,597.90,5702.67,597.82,145.93716,44.11086,09h43m44.92s,+44d06m39.1s,392.0,3349.000,4248.076,221.141,19.21,-9.070,0.057,14.329,0.076
Auto_346,2483.69,1204.13,2483.66,1204.19,144.31311,43.65724,09h37m15.15s,+43d39m26.1s,495.0,3333.000,3949.877,226.302,17.45,-8.991,0.062,14.408,0.080
Auto_347,2555.64,3207.08,2555.63,3207.14,143.77017,44.32042,09h35m04.84s,+44d19m13.5s,446.0,3314.000,3748.702,226.795,16.53,-8.935,0.066,14.465,0.083
Auto_348,2604.82,3466.68,2604.70,3466.64,143.71702,44.41441,09h34m52.08s,+44d24m51.9s,428.0,3293.000,3627.489,213.956,16.95,-8.899,0.064,14.500,0.082
Auto_349,2377.75,2158.53,2377.66,2158.53,143.99278,43.94456,09h35m58.27s,+43d56m40.4s,456.0,3291.000,3448.235,228.047,15.12,-8.844,0.072,14.555,0.088
Auto_350,2176.72,3213.16,2176.67,3213.18,143.59769,44.24352,09h34m23.45s,+44d14m36.7s,428.0,3287.000,3997.860,224.279,17.83,-9.005,0.061,14.395,0.079
Auto_351,757.43,842.69,757.52,842.76,143.64820,43.18464,09h34m35.57s,+43d11m04.7s,406.0,3280.000,3901.135,229.493,17.00,-8.978,0.064,14.421,0.081
Auto_352,3613.26,402.98,3613.28,402.94,145.04645,43.62755,09h40m11.15s,+43d37m39.2s,493.0,3248.000,3568.026,212.313,16.81,-8.881,0.065,14.518,0.082
Auto_353,5731.91,1877.36,5731.84,1877.36,145.59475,44.53552,09h42m22.74s,+44d32m07.9s,416.0,3248.000,3941.353,233.456,16.88,-8.989,0.064,14.410,0.082
Auto_354,421.03,1370.16,421.02,1370.13,143.34892,43.28440,09h33m23.74s,+43d17m03.8s,379.0,3238.000,4066.076,231.580,17.56,-9.023,0.062,14.377,0.080
Auto_355,3505.88,2737.72,3505.74,2737.65,144.33587,44.36491,09h37m20.61s,+44d21m53.7s,456.0,3232.000,3584.370,209.250,17.13,-8.886,0.063,14.513,0.081
Auto_356,5230.66,3987.94,5230.75,3987.93,144.76365,45.12192,09h39m03.28s,+45d07m18.9s,344.0,3231.000,4090.895,205.318,19.92,-9.030,0.054,14.370,0.074
Auto_357,259.55,1975.74,259.58,1975.80,143.10330,43.44506,09h32m24.79s,+43d26m42.2s,329.0,3209.000,3795.264,224.738,16.89,-8.948,0.064,14.451,0.082
Auto_358,854.87,3575.98,854.83,3576.01,142.90115,44.08299,09h31m36.28s,+44d04m58.8s,364.0,3203.000,3786.533,227.856,16.62,-8.946,0.065,14.454,0.083
Auto_359,3384.79,2209.91,3384.78,2209.91,144.43237,44.16873,09h37m43.77s,+44d10m07.4s,528.0,3187.000,3665.705,216.330,16.94,-8.910,0.064,14.489,0.082
Auto_360,2073.95,1903.58,2073.90,1903.54,143.92970,43.79921,09h35m43.13s,+43d47m57.2s,480.0,3184.000,3731.683,222.865,16.74,-8.930,0.065,14.470,0.082
Auto_361,5929.69,2893.82,5929.72,2893.67,145.39822,44.90684,09h41m35.57s,+44d54m24.6s,296.0,3175.000,4017.651,228.941,17.55,-9.010,0.062,14.390,0.080
Auto_362,1449.92,1980.14,1449.87,1980.18,143.62893,43.69451,09h34m30.94s,+43d41m40.2s,490.0,3154.000,3356.348,228.384,14.70,-8.815,0.074,14.585,0.090
Auto_363,5658.96,3330.98,5658.95,3330.99,145.14931,44.99501,09h40m35.83s,+44d59m42.0s,345.0,3111.000,3536.274,216.592,16.33,-8.871,0.066,14.528,0.084
Auto_364,392.69,3265.60,392.64,3265.52,142.78721,43.88623,09h31m08.93s,+43d53m10.4s,319.0,3090.000,3423.241,233.442,14.66,-8.836,0.074,14.563,0.090
Auto_365,4362.54,1300.80,4362.53,1300.69,145.13347,44.07199,09h40m32.03s,+44d04m19.2s,428.0,3081.000,3958.912,209.323,18.91,-8.994,0.057,14.406,0.077
Auto_366,1709.99,2488.38,1710.10,2488.46,143.59836,43.91253,09h34m23.61s,+43d54m45.1s,340.0,3080.000,3840.954,226.055,16.99,-8.961,0.064,14.438,0.082
Auto_367,4574.53,24.85,4574.54,24.73,145.58453,43.69816,09h42m20.29s,+43d41m53.4s,399.0,3074.000,3581.960,217.593,16.46,-8.885,0.066,14.514,0.083
Auto_368,2660.92,2182.01,2660.94,2182.04,144.11344,44.01068,09h36m27.23s,+44d00m38.5s,452.0,3074.000,3128.546,221.644,14.12,-8.738,0.077,14.661,0.092
Auto_369,4886.23,3515.31,4886.24,3515.29,144.74186,44.89908,09h38m58.05s,+44d53m56.7s,372.0,3068.000,3679.016,207.546,17.73,-8.914,0.061,14.485,0.079
Auto_370,4314.93,1274.28,4314.90,1274.27,145.11935,44.05371,09h40m28.64s,+44d03m13.3s,414.0,3065.000,3513.969,213.286,16.48,-8.864,0.066,14.535,0.083
Auto_371,789.84,2383.97,789.82,2384.01,143.21913,43.68690,09h32m52.59s,+43d41m12.9s,363.0,3065.000,3612.491,219.545,16.45,-8.895,0.066,14.505,0.083
Auto_372,4215.33,3034.48,4215.27,3034.41,144.57340,44.60654,09h38m17.62s,+44d36m23.5s,399.0,3062.000,3682.586,212.502,17.33,-8.915,0.063,14.484,0.081
Auto_373,2830.42,3207.27,2830.36,3207.23,143.89426,44.37751,09h35m34.62s,+44d22m39.0s,388.0,3054.000,3677.891,207.438,17.73,-8.914,0.061,14.485,0.079
Auto_374,1339.12,1466.48,1339.17,1466.49,143.72722,43.50587,09h34m54.53s,+43d30m21.1s,379.0,3039.000,3550.365,239.761,14.81,-8.876,0.073,14.524,0.089
Auto_375,583.75,1729.61,583.78,1729.65,143.31713,43.43367,09h33m16.11s,+43d26m01.2s,361.0,3022.000,3429.511,255.186,13.44,-8.838,0.081,14.561,0.095
Auto_376,1935.37,3187.10,1935.34,3187.07,143.49683,44.18477,09h33m59.24s,+44d11m05.2s,368.0,3021.000,3566.156,223.666,15.94,-8.881,0.068,14.519,0.085
Auto_377,1195.64,3169.55,1195.52,3169.59,143.17120,44.02429,09h32m41.09s,+44d01m27.4s,336.0,3017.000,4042.016,222.275,18.18,-9.016,0.060,14.383,0.078
Auto_378,527.58,2102.79,527.59,2102.88,143.18460,43.54179,09h32m44.30s,+43d32m30.5s,350.0,3002.000,3462.642,244.917,14.14,-8.849,0.077,14.551,0.092
Auto_379,1555.20,1367.24,1555.19,1367.21,143.85174,43.51858,09h35m24.42s,+43d31m06.9s,398.0,3000.000,3602.363,231.722,15.55,-8.891,0.070,14.508,0.086
Auto_380,1087.33,3997.00,1087.30,3996.99,142.88139,44.26678,09h31m31.53s,+44d16m00.4s,288.0,2981.000,3435.285,222.594,15.43,-8.840,0.070,14.560,0.087
Auto_381,2732.46,482.94,2732.44,482.87,144.62850,43.47431,09h38m30.84s,+43d28m27.5s,437.0,2972.000,3268.950,221.862,14.73,-8.786,0.074,14.613,0.089
Auto_382,4442.75,1629.33,4442.69,1629.33,145.07733,44.19541,09h40m18.56s,+44d11m43.5s,347.0,2948.000,3119.724,214.684,14.53,-8.735,0.075,14.664,0.090
Auto_383,1247.51,2870.27,1247.42,2870.21,143.28132,43.93897,09h33m07.52s,+43d56m20.3s,348.0,2941.000,3360.816,231.039,14.55,-8.816,0.075,14.583,0.090
Auto_384,3083.68,284.72,3083.74,284.77,144.84153,43.48154,09h39m21.97s,+43d28m53.6s,355.0,2939.000,3290.393,216.821,15.18,-8.793,0.072,14.606,0.088
Auto_385,5692.91,1153.55,5692.83,1153.51,145.77906,44.29089,09h43m06.97s,+44d17m27.2s,317.0,2937.000,3382.519,229.076,14.77,-8.823,0.074,14.576,0.089
Auto_386,3111.74,611.98,3111.79,612.03,144.76238,43.59358,09h39m02.97s,+43d35m36.9s,401.0,2934.000,3433.323,219.864,15.62,-8.839,0.070,14.560,0.086
Auto_387,696.90,1410.53,696.96,1410.55,143.45887,43.35466,09h33m50.13s,+43d21m16.8s,366.0,2929.000,3219.866,232.047,13.88,-8.770,0.078,14.630,0.093
Auto_388,3143.43,3102.40,3143.36,3102.37,144.06633,44.40838,09h36m15.92s,+44d24m30.2s,340.0,2911.000,3460.922,219.372,15.78,-8.848,0.069,14.551,0.085
Auto_389,3376.74,981.84,3376.77,981.89,144.77754,43.76784,09h39m06.61s,+43d46m04.2s,401.0,2907.000,3401.177,212.525,16.00,-8.829,0.068,14.570,0.085
Auto_390,3733.48,1970.11,3733.43,1970.03,144.65879,44.16218,09h38m38.11s,+44d09m43.8s,412.0,2900.000,3488.229,203.584,17.13,-8.857,0.063,14.543,0.081
Auto_391,986.46,488.89,986.49,488.99,143.85001,43.11809,09h35m24.00s,+43d07m05.1s,368.0,2893.000,3698.520,237.341,15.58,-8.920,0.070,14.479,0.086
Auto_392,4324.29,231.92,4324.34,231.84,145.41446,43.71546,09h41m39.47s,+43d42m55.7s,367.0,2881.000,3309.401,210.233,15.74,-8.799,0.069,14.600,0.086
Auto_393,1887.51,3880.73,1887.47,3880.67,143.27327,44.39784,09h33m05.59s,+44d23m52.2s,322.0,2879.000,3363.936,221.186,15.21,-8.817,0.071,14.582,0.088
Auto_394,2989.80,3437.96,2989.78,3437.98,143.89953,44.48507,09h35m35.89s,+44d29m06.2s,371.0,2869.000,3160.156,218.880,14.44,-8.749,0.075,14.650,0.091
Auto_395,5439.06,2369.51,5439.03,2369.48,145.32221,44.63773,09h41m17.33s,+44d38m15.8s,341.0,2867.000,3558.726,222.267,16.01,-8.878,0.068,14.521,0.085
Auto_396,2630.67,1075.99,2630.66,1076.05,144.41541,43.64587,09h37m39.70s,+43d38m45.1s,416.0,2867.000,3209.927,216.776,14.81,-8.766,0.073,14.633,0.089
Auto_397,4339.01,2267.22,4338.98,2267.23,144.84929,44.38227,09h39m23.83s,+44d22m56.2s,387.0,2853.000,3268.839,216.459,15.10,-8.786,0.072,14.613,0.088
Auto_398,2787.59,119.23,2787.58,119.29,144.75518,43.36757,09h39m01.24s,+43d22m03.3s,390.0,2853.000,3679.869,213.450,17.24,-8.915,0.063,14.485,0.081
Auto_399,2610.02,4056.07,2610.01,4056.07,143.54772,44.60530,09h34m11.45s,+44d36m19.1s,401.0,2820.000,3182.528,222.822,14.28,-8.757,0.076,14.643,0.091
Auto_400,4726.03,2148.75,4726.03,2148.73,145.05926,44.42212,09h40m14.22s,+44d25m19.6s,374.0,2820.000,3108.027,228.839,13.58,-8.731,0.080,14.668,0.095
Auto_401,2815.35,1511.31,2815.37,1511.41,144.37471,43.82501,09h37m29.93s,+43d49m30.0s,393.0,2814.000,3257.712,223.012,14.61,-8.782,0.074,14.617,0.090
Auto_402,2132.18,1887.68,2132.25,1887.65,143.96034,43.80612,09h35m50.48s,+43d48m22.0s,407.0,2796.000,3117.291,226.437,13.77,-8.734,0.079,14.665,0.094
Auto_403,3339.33,2112.89,3339.34,2112.83,144.43954,44.12789,09h37m45.49s,+44d07m40.4s,415.0,2791.000,3109.904,211.829,14.68,-8.732,0.074,14.668,0.090
Auto_404,4897.12,3918.75,4897.11,3918.76,144.63046,45.03199,09h38m31.31s,+45d01m55.2s,319.0,2785.000,3703.069,204.830,18.08,-8.921,0.060,14.478,0.079
Auto_405,4375.18,2079.74,4375.19,2079.69,144.91907,44.32854,09h39m40.58s,+44d19m42.8s,377.0,2759.000,3497.159,226.825,15.42,-8.859,0.070,14.540,0.087
Auto_406,3003.66,3234.81,3003.59,3234.74,143.96469,44.42230,09h35m51.53s,+44d25m20.3s,323.0,2751.000,3236.029,215.505,15.02,-8.775,0.072,14.624,0.088
Auto_407,2573.50,2942.05,2573.47,2941.99,143.85499,44.23852,09h35m25.20s,+44d14m18.7s,385.0,2747.000,3427.754,229.888,14.91,-8.838,0.073,14.562,0.089
Auto_408,5396.03,1342.77,5396.02,1342.75,145.59129,44.29360,09h42m21.91s,+44d17m36.9s,311.0,2722.000,3202.814,216.499,14.79,-8.764,0.073,14.636,0.089
Auto_409,2307.76,1720.86,2307.80,1720.91,144.08686,43.78842,09h36m20.85s,+43d47m18.3s,352.0,2719.000,2980.925,225.523,13.22,-8.686,0.082,14.714,0.096
Auto_410,2259.75,1575.54,2259.74,1575.47,144.10688,43.73146,09h36m25.65s,+43d43m53.3s,339.0,2712.000,3218.451,229.568,14.02,-8.769,0.077,14.630,0.093
Auto_411,50.37,2630.32,50.27,2630.37,142.82158,43.61093,09h31m17.18s,+43d36m39.4s,253.0,2710.000,3233.063,230.608,14.02,-8.774,0.077,14.625,0.093
Auto_412,1228.12,1437.83,1228.13,1437.81,143.68615,43.47363,09h34m44.68s,+43d28m25.1s,383.0,2710.000,2892.951,228.604,12.65,-8.653,0.086,14.746,0.100
Auto_413,3593.95,2821.37,3593.90,2821.36,144.35180,44.41014,09h37m24.43s,+44d24m36.5s,333.0,2709.000,3236.629,208.257,15.54,-8.775,0.070,14.624,0.086
Auto_414,4565.77,871.98,4565.78,872.00,145.34571,43.97304,09h41m22.97s,+43d58m22.9s,374.0,2703.000,3069.245,217.671,14.10,-8.718,0.077,14.682,0.092
Auto_415,407.81,2244.43,407.81,2244.41,143.09080,43.56222,09h32m21.79s,+43d33m44.0s,316.0,2688.000,3286.401,252.218,13.03,-8.792,0.083,14.608,0.097
Auto_416,4010.56,1631.84,4010.55,1631.77,144.88046,44.10853,09h39m31.31s,+44d06m30.7s,367.0,2687.000,3264.254,225.072,14.50,-8.784,0.075,14.615,0.090
Auto_417,4345.87,293.01,4345.86,293.02,145.40728,43.73974,09h41m37.75s,+43d44m23.0s,387.0,2675.000,3185.825,211.779,15.04,-8.758,0.072,14.641,0.088
Auto_418,959.82,719.25,959.79,719.30,143.77272,43.18672,09h35m05.45s,+43d11m12.2s,341.0,2666.000,3388.296,236.057,14.35,-8.825,0.076,14.575,0.091
Auto_419,1301.00,1401.31,1301.11,1401.41,143.72896,43.47696,09h34m54.95s,+43d28m37.1s,290.0,2666.000,2847.527,249.429,11.42,-8.636,0.095,14.763,0.108
Auto_420,638.01,3324.26,638.19,3323.97,142.87851,43.95669,09h31m30.84s,+43d57m24.1s,213.0,2641.000,3984.756,225.057,17.71,-9.001,0.061,14.398,0.080
Auto_421,88.68,3705.57,88.60,3705.42,142.52471,43.96258,09h30m05.93s,+43d57m45.3s,236.0,2622.000,3249.584,236.137,13.76,-8.780,0.079,14.620,0.094
Auto_422,4144.00,1380.77,4144.06,1380.76,145.01188,44.05380,09h40m02.85s,+44d03m13.7s,390.0,2614.000,2828.578,219.994,12.86,-8.629,0.084,14.771,0.098
Auto_423,67.16,664.13,67.29,664.15,143.39607,42.98474,09h33m35.06s,+42d59m05.0s,247.0,2612.000,3206.661,230.749,13.90,-8.765,0.078,14.634,0.093
Auto_424,711.99,1405.45,711.93,1405.48,143.46699,43.35616,09h33m52.08s,+43d21m22.2s,308.0,2605.000,3233.837,244.280,13.24,-8.774,0.082,14.625,0.096
Auto_425,4832.88,2865.94,4832.89,2865.94,144.90377,44.67733,09h39m36.90s,+44d40m38.4s,355.0,2602.000,2885.308,227.209,12.70,-8.650,0.085,14.749,0.099
Auto_426,133.51,1716.17,133.48,1716.25,143.12292,43.33556,09h32m29.50s,+43d20m08.0s,280.0,2599.000,2977.090,224.358,13.27,-8.684,0.082,14.715,0.096
Auto_427,2767.53,1189.20,2767.48,1189.27,144.44476,43.71066,09h37m46.74s,+43d42m38.4s,360.0,2578.000,2986.107,226.491,13.18,-8.688,0.082,14.712,0.097
Auto_428,1469.45,386.16,1469.48,386.28,144.09283,43.18432,09h36m22.28s,+43d11m03.5s,342.0,2567.000,2736.901,222.266,12.31,-8.593,0.088,14.806,0.102
Auto_429,4286.34,910.34,4286.30,910.30,145.20847,43.92918,09h40m50.03s,+43d55m45.0s,331.0,2566.000,3322.406,215.903,15.39,-8.804,0.071,14.596,0.087
Auto_430,1525.74,2830.34,1525.66,2830.37,143.41700,43.98430,09h33m40.08s,+43d59m03.5s,362.0,2565.000,3069.446,223.455,13.74,-8.718,0.079,14.682,0.094
Auto_431,1547.17,331.26,1547.16,331.28,144.14282,43.18256,09h36m34.28s,+43d10m57.2s,337.0,2539.000,2922.184,225.309,12.97,-8.664,0.084,14.735,0.098
Auto_432,1473.29,2899.61,1473.36,2899.49,143.37348,43.99564,09h33m29.64s,+43d59m44.3s,316.0,2538.000,2820.976,228.822,12.33,-8.626,0.088,14.773,0.102
Auto_433,3315.41,2503.05,3315.45,2503.14,144.31693,44.24963,09h37m16.06s,+44d14m58.7s,364.0,2538.000,3014.245,219.538,13.73,-8.698,0.079,14.702,0.094
Auto_434,4804.01,1907.94,4803.99,1907.94,145.16296,44.35933,09h40m39.11s,+44d21m33.6s,316.0,2536.000,2884.165,224.491,12.85,-8.650,0.085,14.749,0.099
Auto_435,6012.13,3105.37,6012.15,3105.35,145.37588,44.99219,09h41m30.21s,+44d59m31.9s,262.0,2524.000,3225.442,220.498,14.63,-8.771,0.074,14.628,0.090
Auto_436,636.28,201.90,636.28,201.82,143.77723,42.95383,09h35m06.53s,+42d57m13.8s,257.0,2500.000,2923.409,228.112,12.82,-8.665,0.085,14.735,0.099
Auto_437,2654.50,1149.69,2654.58,1149.76,144.40520,43.67466,09h37m37.25s,+43d40m28.8s,329.0,2498.000,2766.480,210.059,13.17,-8.605,0.082,14.795,0.097
Auto_438,4859.73,3114.69,4859.77,3114.70,144.84482,44.76365,09h39m22.76s,+44d45m49.1s,265.0,2494.000,2884.230,210.740,13.69,-8.650,0.079,14.749,0.094
Auto_439,3400.42,3071.49,3400.45,3071.50,144.19183,44.45139,09h36m46.04s,+44d27m05.0s,336.0,2488.000,2903.570,200.655,14.47,-8.657,0.075,14.742,0.091
Auto_440,2792.76,1674.96,2792.76,1674.96,144.31791,43.87346,09h37m16.30s,+43d52m24.5s,370.0,2486.000,2599.830,226.087,11.50,-8.537,0.094,14.862,0.107
Auto_441,5665.36,1194.44,5665.25,1194.38,145.75516,44.29879,09h43m01.24s,+44d17m55.7s,263.0,2485.000,3172.418,217.671,14.57,-8.753,0.074,14.646,0.090
Auto_442,2850.83,2891.02,2850.80,2891.02,143.99497,44.27949,09h35m58.79s,+44d16m46.2s,357.0,2482.000,2673.646,224.957,11.89,-8.568,0.091,14.832,0.104
Auto_443,2881.71,4111.74,2881.63,4111.64,143.65450,44.67981,09h34m37.08s,+44d40m47.3s,270.0,2467.000,2493.492,213.530,11.68,-8.492,0.093,14.907,0.106
